AK3	BDH2
AK3	ECHDC1
AK3	FLOT1
AK3	FLOT2
AK3	H1FX
AK3	HSD17B8
AK3	LAMTOR3
AK3	LGALS1
AK3	PCBD1
AK3	PNPO
AK3	PRDX1
AK3	QDPR
AK3	RPL12
AK3	SBDS
AK3	SH3BGRL
BDH2	CTSB
BDH2	ECHDC1
BDH2	FLOT1
BDH2	FLOT2
BDH2	H1FX
BDH2	HSD17B8
BDH2	LAMTOR3
BDH2	LGALS1
BDH2	PCBD1
BDH2	PNPO
BDH2	PRDX1
BDH2	QDPR
BDH2	RPL12
BDH2	SBDS
BDH2	SH3BGRL
BDH2	SLC9A3R1
CTSB	ECHDC1
CTSB	HSD17B8
CTSB	LAMTOR3
CTSB	LGALS1
CTSB	PCBD1
CTSB	PNPO
CTSB	PRDX1
CTSB	SH3BGRL
CTSB	SLC9A3R1
ECHDC1	H1FX
ECHDC1	HSD17B8
ECHDC1	LGALS1
ECHDC1	PCBD1
ECHDC1	PNPO
ECHDC1	PRDX1
ECHDC1	QDPR
ECHDC1	SLC9A3R1
FLOT1	FLOT2
FLOT1	H1FX
FLOT1	HSD17B8
FLOT1	LGALS1
FLOT1	PCBD1
FLOT1	PRDX1
FLOT1	RPL12
FLOT1	SBDS
FLOT2	H1FX
FLOT2	HSD17B8
FLOT2	LGALS1
FLOT2	PCBD1
FLOT2	PRDX1
FLOT2	QDPR
FLOT2	RPL12
FLOT2	SBDS
H1FX	HSD17B8
H1FX	LAMTOR3
H1FX	LGALS1
H1FX	PCBD1
H1FX	PNPO
H1FX	PRDX1
H1FX	QDPR
H1FX	RPL12
H1FX	SBDS
H1FX	SH3BGRL
H1FX	SLC9A3R1
HSD17B8	LAMTOR3
HSD17B8	LGALS1
HSD17B8	PCBD1
HSD17B8	PNPO
HSD17B8	PRDX1
HSD17B8	QDPR
HSD17B8	RPL12
HSD17B8	SBDS
HSD17B8	SH3BGRL
HSD17B8	SLC9A3R1
LAMTOR3	LGALS1
LAMTOR3	PCBD1
LAMTOR3	PNPO
LAMTOR3	PRDX1
LAMTOR3	SH3BGRL
LGALS1	PCBD1
LGALS1	PNPO
LGALS1	PRDX1
LGALS1	QDPR
LGALS1	RPL12
LGALS1	SBDS
LGALS1	SH3BGRL
LGALS1	SLC9A3R1
PCBD1	PNPO
PCBD1	PRDX1
PCBD1	QDPR
PCBD1	RPL12
PCBD1	SBDS
PCBD1	SH3BGRL
PCBD1	SLC9A3R1
PNPO	PRDX1
PNPO	QDPR
PNPO	SBDS
PNPO	SH3BGRL
PNPO	SLC9A3R1
PRDX1	QDPR
PRDX1	RPL12
PRDX1	SBDS
PRDX1	SH3BGRL
PRDX1	SLC9A3R1
QDPR	SH3BGRL
QDPR	SLC9A3R1
RPL12	SH3BGRL
SBDS	SH3BGRL
